"node_1","node_2","edge"
12102607,1758,"Strong"
12525,1758,"Strong"
1269570,1758,"Strong"
1277,1758,"Strong"
130,1758,"Strong"
1338,1758,"Strong"
13897,1758,"Medium"
14,1758,"Strong"
14044080,1758,"Strong"
1433,1758,"Strong"
14341,1758,"Strong"
14425,1758,"Strong"
14644,1758,"Strong"
14690,1758,"Weak"
14693,1758,"Strong"
14694,1758,"Weak"
14695,1758,"Medium"
14699,1758,"Medium"
14701,1758,"Strong"
14705,1758,"Strong"
14711,1758,"Strong"
14712,1758,"Strong"
14714,1758,"Strong"
14715,1758,"Medium"
14953,1758,"Strong"
15202,1758,"Weak"
15237,1758,"Weak"
15479,1758,"Strong"
15795074,1758,"Strong"
16059533,1758,"Strong"
1625,1758,"Strong"
16354955,1758,"Strong"
1675,1758,"Medium"
1725,1758,"Strong"
17313,1758,"Strong"
17321,1758,"Strong"
1753,1758,"Weak"
12096787,17909809,"Weak"
16061761,17909809,"Strong"
10041,1854,"Strong"
1025,1854,"Medium"
1039,1854,"Strong"
1055,1854,"Strong"
10680063,1854,"Strong"
10770271,1854,"Medium"
1084,1854,"Strong"
1087,1854,"Weak"
10986,1854,"Strong"
1116,1854,"Strong"
1137,1854,"Strong"
115571,1854,"Strong"
11852,1854,"Strong"
119,1854,"Strong"
11939,1854,"Strong"
11953976,1854,"Strong"
11989,1854,"Strong"
12065069,1854,"Weak"
12096755,1854,"Strong"
12102607,1854,"Strong"
12525,1854,"Strong"
1277,1854,"Strong"
130,1854,"Strong"
1338,1854,"Strong"
13389,1854,"Strong"
13897,1854,"Medium"
14044080,1854,"Strong"
1433,1854,"Strong"
14341,1854,"Strong"
14425,1854,"Strong"
14687,1854,"Weak"
14690,1854,"Weak"
14693,1854,"Strong"
14695,1854,"Strong"
14699,1854,"Strong"
14701,1854,"Strong"
14705,1854,"Strong"
14711,1854,"Weak"
14712,1854,"Strong"
14714,1854,"Weak"
14715,1854,"Medium"
14953,1854,"Weak"
15202,1854,"Strong"
15237,1854,"Strong"
15479,1854,"Strong"
15795074,1854,"Medium"
1625,1854,"Strong"
16354955,1854,"Strong"
1675,1854,"Strong"
17056,1854,"Weak"
1725,1854,"Strong"
17313,1854,"Strong"
17321,1854,"Strong"
1753,1854,"Medium"
1758,1854,"Strong"
1025,18589,"Weak"
1055,18589,"Strong"
10986,18589,"Weak"
11852,18589,"Strong"
119,18589,"Medium"
11953976,18589,"Strong"
12096755,18589,"Weak"
12102607,18589,"Strong"
12525,18589,"Weak"
1338,18589,"Strong"
14044080,18589,"Strong"
14341,18589,"Medium"
14644,18589,"Strong"
14693,18589,"Strong"
14699,18589,"Weak"
14711,18589,"Strong"
14712,18589,"Weak"
15795074,18589,"Weak"
16060713,18589,"Weak"
16062210,18589,"Weak"
1725,18589,"Strong"
17313,18589,"Weak"
17321,18589,"Medium"
1758,18589,"Strong"
1854,18589,"Strong"
10680063,1864,"Weak"
1116,1864,"Weak"
1137,1864,"Medium"
119,1864,"Weak"
11989,1864,"Strong"
14044080,1864,"Weak"
14341,1864,"Weak"
14693,1864,"Medium"
14715,1864,"Weak"
15479,1864,"Weak"
16354955,1864,"Medium"
1725,1864,"Medium"
1758,1864,"Weak"
1854,1864,"Weak"
10701104,18706,"Strong"
10770271,18706,"Medium"
12096787,18706,"Strong"
12100803,18706,"Weak"
1269570,18706,"Strong"
14694,18706,"Medium"
14700,18706,"Strong"
14701,18706,"Weak"
14715,18706,"Weak"
15158,18706,"Strong"
15833,18706,"Strong"
16059533,18706,"Strong"
16550,18706,"Strong"
10688628,18895,"Weak"
1116,18895,"Medium"
11852,18895,"Medium"
119,18895,"Weak"
12096981,18895,"Weak"
13897,18895,"Strong"
14044080,18895,"Weak"
14693,18895,"Weak"
15479,18895,"Strong"
1725,18895,"Medium"
1039,18905940,"Medium"
10770383,18905940,"Weak"
10812576,18905940,"Medium"
11939,18905940,"Strong"
1625986,18905940,"Weak"
17909809,18905940,"Medium"
10701104,18905942,"Strong"
10770271,18905942,"Medium"
1084,18905942,"Medium"
11035104,18905942,"Weak"
12096787,18905942,"Strong"
12100803,18905942,"Medium"
1269570,18905942,"Strong"
1277,18905942,"Strong"
14694,18905942,"Weak"
14700,18905942,"Strong"
14701,18905942,"Strong"
14715,18905942,"Medium"
15158,18905942,"Strong"
15833,18905942,"Strong"
16059533,18905942,"Strong"
16107,18905942,"Weak"
16550,18905942,"Strong"
1753,18905942,"Weak"
18706,18905942,"Strong"
10812576,1892,"Weak"
11852,1892,"Medium"
119,1892,"Weak"
11939,1892,"Strong"
14044080,1892,"Medium"
14693,1892,"Strong"
1725,1892,"Medium"
17321,1892,"Weak"
1758,1892,"Weak"
1854,1892,"Medium"
10688628,18920997,"Strong"
1116,18920997,"Strong"
115571,18920997,"Strong"
12096981,18920997,"Strong"
13897,18920997,"Strong"
14,18920997,"Strong"
14043850,18920997,"Strong"
14690,18920997,"Weak"
14705,18920997,"Weak"
14715,18920997,"Strong"
15158,18920997,"Strong"
1540,18920997,"Weak"
15479,18920997,"Strong"
15795074,18920997,"Weak"
15797525,18920997,"Strong"
15833,18920997,"Medium"
16354955,18920997,"Strong"
1675,18920997,"Weak"
1702,18920997,"Strong"
17056,18920997,"Medium"
1753,18920997,"Strong"
10688628,18921068,"Strong"
1084,18921068,"Weak"
12096787,18921068,"Weak"
12096981,18921068,"Weak"
1269570,18921068,"Strong"
13035,18921068,"Weak"
14715,18921068,"Medium"
15158,18921068,"Strong"
15479,18921068,"Weak"
15797525,18921068,"Weak"
15833,18921068,"Weak"
16059533,18921068,"Strong"
16550,18921068,"Strong"
1702,18921068,"Medium"
1753,18921068,"Weak"
18706,18921068,"Strong"
18905942,18921068,"Medium"
18920997,18921068,"Weak"
10041,18928112,"Strong"
1025,18928112,"Weak"
1039,18928112,"Strong"
1055,18928112,"Strong"
10680063,18928112,"Medium"
10688628,18928112,"Medium"
10770271,18928112,"Weak"
1084,18928112,"Weak"
10986,18928112,"Strong"
1116,18928112,"Strong"
1137,18928112,"Strong"
115571,18928112,"Strong"
11852,18928112,"Strong"
119,18928112,"Strong"
11939,18928112,"Weak"
11989,18928112,"Strong"
12096755,18928112,"Strong"
12102607,18928112,"Medium"
12525,18928112,"Strong"
1269570,18928112,"Strong"
1277,18928112,"Strong"
130,18928112,"Medium"
1338,18928112,"Strong"
14,18928112,"Medium"
14044080,18928112,"Strong"
1433,18928112,"Weak"
14341,18928112,"Strong"
14425,18928112,"Strong"
14690,18928112,"Weak"
14693,18928112,"Strong"
14695,18928112,"Weak"
14699,18928112,"Strong"
14701,18928112,"Strong"
14705,18928112,"Medium"
14712,18928112,"Strong"
14715,18928112,"Strong"
15158,18928112,"Weak"
15479,18928112,"Strong"
15795074,18928112,"Weak"
16059533,18928112,"Medium"
16354955,18928112,"Strong"
16550,18928112,"Weak"
1675,18928112,"Weak"
1702,18928112,"Weak"
17056,18928112,"Weak"
1725,18928112,"Strong"
17313,18928112,"Strong"
17321,18928112,"Strong"
1753,18928112,"Strong"
1758,18928112,"Strong"
1854,18928112,"Strong"
18905942,18928112,"Weak"
18921068,18928112,"Weak"
10041,18928241,"Strong"
1025,18928241,"Strong"
1039,18928241,"Strong"
1055,18928241,"Strong"
10680063,18928241,"Medium"
10986,18928241,"Strong"
11035104,18928241,"Weak"
1137,18928241,"Medium"
115571,18928241,"Medium"
11852,18928241,"Weak"
119,18928241,"Strong"
11953976,18928241,"Strong"
11989,18928241,"Weak"
12065069,18928241,"Strong"
12096755,18928241,"Strong"
12525,18928241,"Weak"
13035,18928241,"Strong"
13897,18928241,"Medium"
14,18928241,"Strong"
14044080,18928241,"Strong"
1433,18928241,"Medium"
14341,18928241,"Strong"
14425,18928241,"Strong"
14644,18928241,"Strong"
14690,18928241,"Medium"
14693,18928241,"Strong"
14694,18928241,"Strong"
14701,18928241,"Medium"
14705,18928241,"Strong"
14711,18928241,"Strong"
14714,18928241,"Medium"
15237,18928241,"Weak"
1540,18928241,"Weak"
15795074,18928241,"Strong"
16062210,18928241,"Medium"
1675,18928241,"Strong"
1725,18928241,"Strong"
17321,18928241,"Medium"
1758,18928241,"Strong"
1854,18928241,"Weak"
18589,18928241,"Strong"
18895,18928241,"Weak"
18928112,18928241,"Weak"
1039,18928294,"Weak"
1055,18928294,"Weak"
10688628,18928294,"Strong"
10701104,18928294,"Strong"
10986,18928294,"Weak"
1116,18928294,"Weak"
115571,18928294,"Weak"
119,18928294,"Strong"
11939,18928294,"Medium"
12096981,18928294,"Medium"
12100803,18928294,"Medium"
12525,18928294,"Strong"
14,18928294,"Weak"
14043850,18928294,"Weak"
14044080,18928294,"Weak"
14693,18928294,"Strong"
14695,18928294,"Weak"
14699,18928294,"Weak"
14700,18928294,"Strong"
14705,18928294,"Weak"
14712,18928294,"Medium"
14715,18928294,"Weak"
15479,18928294,"Medium"
15797525,18928294,"Weak"
15833,18928294,"Strong"
16354955,18928294,"Strong"
1702,18928294,"Medium"
1725,18928294,"Medium"
17313,18928294,"Weak"
1753,18928294,"Strong"
1854,18928294,"Weak"
1055,18929296,"Weak"
11953976,18929296,"Strong"
12096755,18929296,"Weak"
13035,18929296,"Strong"
14,18929296,"Strong"
14043850,18929296,"Weak"
14644,18929296,"Strong"
14694,18929296,"Weak"
14705,18929296,"Weak"
14711,18929296,"Strong"
15795074,18929296,"Weak"
16062210,18929296,"Strong"
1725,18929296,"Weak"
18589,18929296,"Medium"
18928241,18929296,"Strong"
1084,19021,"Strong"
1338,19021,"Strong"
17909809,19021,"Strong"
18905940,19021,"Strong"
10680063,19070,"Strong"
10701104,19070,"Weak"
1137,19070,"Strong"
11989,19070,"Strong"
12100803,19070,"Medium"
1269570,19070,"Strong"
1277,19070,"Medium"
14341,19070,"Strong"
14690,19070,"Weak"
14700,19070,"Strong"
14701,19070,"Strong"
15237,19070,"Medium"
1540,19070,"Weak"
15833,19070,"Medium"
16059533,19070,"Weak"
16060713,19070,"Weak"
16550,19070,"Strong"
1753,19070,"Medium"
18706,19070,"Strong"
18905942,19070,"Strong"
10770271,19166,"Strong"
1084,19166,"Weak"
12096787,19166,"Strong"
1269570,19166,"Strong"
14694,19166,"Strong"
14701,19166,"Weak"
14715,19166,"Strong"
15158,19166,"Strong"
15833,19166,"Weak"
16059533,19166,"Strong"
16550,19166,"Strong"
18706,19166,"Strong"
18826,19166,"Medium"
18905942,19166,"Strong"
18921068,19166,"Strong"
18928112,19166,"Medium"
19070,19166,"Strong"
10770271,19168,"Strong"
1084,19168,"Strong"
11035104,19168,"Strong"
12096755,19168,"Strong"
12096787,19168,"Strong"
1269570,19168,"Strong"
1277,19168,"Strong"
13035,19168,"Strong"
14694,19168,"Strong"
14701,19168,"Strong"
14715,19168,"Strong"
15158,19168,"Strong"
15833,19168,"Strong"
16059533,19168,"Strong"
16107,19168,"Strong"
16550,19168,"Strong"
1758,19168,"Strong"
18706,19168,"Strong"
18905942,19168,"Strong"
18921068,19168,"Strong"
18928112,19168,"Strong"
19070,19168,"Strong"
19166,19168,"Strong"
12096787,19239,"Weak"
1269570,19239,"Strong"
14694,19239,"Strong"
15158,19239,"Weak"
16059533,19239,"Medium"
16550,19239,"Strong"
18706,19239,"Strong"
18826,19239,"Strong"
18905942,19239,"Strong"
18921068,19239,"Strong"
19166,19239,"Strong"
19168,19239,"Strong"
10701104,19290,"Weak"
10770271,19290,"Medium"
1084,19290,"Weak"
11035104,19290,"Weak"
12096787,19290,"Medium"
12100803,19290,"Weak"
1269570,19290,"Strong"
1277,19290,"Medium"
14694,19290,"Weak"
14700,19290,"Strong"
14701,19290,"Medium"
14715,19290,"Weak"
15158,19290,"Weak"
15833,19290,"Strong"
16059533,19290,"Strong"
16550,19290,"Strong"
18706,19290,"Strong"
18905942,19290,"Strong"
18921068,19290,"Weak"
19070,19290,"Strong"
19166,19290,"Strong"
19168,19290,"Strong"
19239,19290,"Strong"
10041,193,"Strong"
1025,193,"Medium"
1039,193,"Weak"
1055,193,"Strong"
10770271,193,"Weak"
10986,193,"Strong"
1116,193,"Strong"
1137,193,"Weak"
115571,193,"Strong"
11852,193,"Strong"
119,193,"Strong"
11939,193,"Medium"
11989,193,"Strong"
12096755,193,"Weak"
12102607,193,"Medium"
12525,193,"Strong"
1277,193,"Weak"
1338,193,"Strong"
13897,193,"Strong"
14044080,193,"Strong"
1433,193,"Strong"
14341,193,"Medium"
14425,193,"Strong"
14693,193,"Strong"
14699,193,"Strong"
14705,193,"Medium"
14712,193,"Strong"
14714,193,"Weak"
14715,193,"Weak"
15202,193,"Strong"
15237,193,"Weak"
15479,193,"Strong"
15795074,193,"Weak"
16354955,193,"Strong"
1675,193,"Strong"
17056,193,"Weak"
1725,193,"Strong"
17313,193,"Strong"
17321,193,"Strong"
1758,193,"Strong"
1854,193,"Strong"
18928112,193,"Medium"
18928241,193,"Weak"
10041,1934,"Weak"
1084,1934,"Strong"
1338,1934,"Weak"
16061761,1934,"Medium"
17909809,1934,"Strong"
18905940,1934,"Strong"
19021,1934,"Strong"
1025,19352,"Strong"
1039,19352,"Strong"
10770383,19352,"Weak"
11852,19352,"Strong"
11953976,19352,"Strong"
12065069,19352,"Weak"
12096755,19352,"Strong"
12102607,19352,"Strong"
1269570,19352,"Medium"
13035,19352,"Weak"
14,19352,"Medium"
14644,19352,"Strong"
14694,19352,"Strong"
14711,19352,"Strong"
14953,19352,"Strong"
15795074,19352,"Weak"
16059533,19352,"Strong"
16060713,19352,"Strong"
1625986,19352,"Strong"
1725,19352,"Weak"
17321,19352,"Weak"
1758,19352,"Strong"
18589,19352,"Weak"
18905942,19352,"Weak"
18928241,19352,"Strong"
18929296,19352,"Weak"
19168,19352,"Strong"
10770383,19362,"Weak"
1084,19362,"Weak"
13035,19362,"Medium"
1338,19362,"Strong"
13389,19362,"Strong"
13897,19362,"Strong"
14699,19362,"Medium"
15158,19362,"Strong"
1540,19362,"Weak"
16062210,19362,"Weak"
16260,19362,"Medium"
1854,19362,"Strong"
18921068,19362,"Weak"
18929296,19362,"Weak"
19021,19362,"Strong"
1934,19362,"Weak"
1039,19391,"Strong"
10688628,19391,"Strong"
10770383,19391,"Strong"
10812576,19391,"Strong"
1116,19391,"Medium"
11939,19391,"Strong"
12096981,19391,"Strong"
14687,19391,"Weak"
14695,19391,"Weak"
14715,19391,"Weak"
14953,19391,"Weak"
15479,19391,"Strong"
15797525,19391,"Strong"
15833,19391,"Medium"
16060713,19391,"Weak"
16107,19391,"Weak"
1625986,19391,"Strong"
16354955,19391,"Medium"
1702,19391,"Strong"
17056,19391,"Weak"
18905940,19391,"Strong"
18920997,19391,"Strong"
18928294,19391,"Medium"
1084,19445115,"Medium"
1338,19445115,"Strong"
14692,19445115,"Weak"
17909809,19445115,"Strong"
18905940,19445115,"Strong"
19021,19445115,"Strong"
1934,19445115,"Strong"
19362,19445115,"Strong"
12096787,19501,"Strong"
1269570,19501,"Strong"
14694,19501,"Medium"
14715,19501,"Weak"
15158,19501,"Medium"
16059533,19501,"Strong"
16260,19501,"Strong"
16550,19501,"Strong"
17909809,19501,"Strong"
18706,19501,"Strong"
18905942,19501,"Strong"
18921068,19501,"Strong"
19070,19501,"Weak"
19166,19501,"Strong"
19168,19501,"Strong"
19239,19501,"Strong"
19290,19501,"Strong"
10041,1965,"Weak"
1025,1965,"Strong"
1039,1965,"Strong"
1055,1965,"Strong"
11953976,1965,"Strong"
12065069,1965,"Strong"
12096755,1965,"Strong"
12100803,1965,"Strong"
13035,1965,"Strong"
13897,1965,"Medium"
14,1965,"Strong"
14044080,1965,"Medium"
14341,1965,"Strong"
14644,1965,"Strong"
14690,1965,"Weak"
14694,1965,"Strong"
14705,1965,"Strong"
14711,1965,"Strong"
14714,1965,"Strong"
15795074,1965,"Strong"
16061761,1965,"Weak"
16062210,1965,"Strong"
1725,1965,"Strong"
1758,1965,"Strong"
18589,1965,"Strong"
18895,1965,"Strong"
18928241,1965,"Strong"
18929296,1965,"Strong"
19168,1965,"Weak"
19352,1965,"Strong"
10770271,19692,"Strong"
1084,19692,"Strong"
11035104,19692,"Strong"
11939,19692,"Weak"
12096787,19692,"Strong"
1269570,19692,"Strong"
1277,19692,"Strong"
130,19692,"Weak"
13035,19692,"Weak"
14687,19692,"Weak"
14694,19692,"Strong"
14701,19692,"Strong"
14715,19692,"Strong"
15158,19692,"Strong"
15833,19692,"Strong"
16059533,19692,"Strong"
16107,19692,"Strong"
16550,19692,"Strong"
1758,19692,"Weak"
18706,19692,"Strong"
18905942,19692,"Strong"
18921068,19692,"Strong"
18928112,19692,"Strong"
19070,19692,"Strong"
19166,19692,"Strong"
19168,19692,"Strong"
19239,19692,"Strong"
19290,19692,"Strong"
19352,19692,"Medium"
19501,19692,"Strong"
10041,19747,"Strong"
1025,19747,"Strong"
1039,19747,"Strong"
1055,19747,"Strong"
10986,19747,"Strong"
1116,19747,"Strong"
115571,19747,"Weak"
11852,19747,"Strong"
119,19747,"Strong"
11939,19747,"Strong"
11953976,19747,"Strong"
11989,19747,"Strong"
12096755,19747,"Strong"
12102607,19747,"Strong"
12525,19747,"Strong"
1277,19747,"Weak"
130,19747,"Medium"
1338,19747,"Strong"
14044080,19747,"Strong"
1433,19747,"Strong"
14341,19747,"Strong"
14425,19747,"Strong"
14644,19747,"Strong"
14693,19747,"Strong"
14711,19747,"Strong"
14712,19747,"Strong"
14715,19747,"Weak"
14953,19747,"Weak"
15479,19747,"Medium"
15795074,19747,"Weak"
16060713,19747,"Weak"
1625986,19747,"Strong"
1725,19747,"Strong"
17313,19747,"Medium"
17321,19747,"Strong"
1758,19747,"Strong"
1854,19747,"Strong"
18589,19747,"Weak"
18928112,19747,"Strong"
18928241,19747,"Strong"
19168,19747,"Medium"
193,19747,"Medium"
19352,19747,"Strong"
1965,19747,"Strong"
19692,19747,"Medium"
1039,20002,"Strong"
1055,20002,"Weak"
1116,20002,"Strong"
11852,20002,"Strong"
119,20002,"Strong"
11939,20002,"Strong"
11953976,20002,"Weak"
12096755,20002,"Strong"
12102607,20002,"Strong"
14044080,20002,"Strong"
14341,20002,"Strong"
14644,20002,"Strong"
14693,20002,"Strong"
14711,20002,"Strong"
14715,20002,"Medium"
15479,20002,"Weak"
16060713,20002,"Weak"
1625986,20002,"Strong"
1725,20002,"Strong"
17321,20002,"Strong"
1758,20002,"Strong"
1854,20002,"Medium"
18928112,20002,"Strong"
18928241,20002,"Strong"
19352,20002,"Strong"
19391,20002,"Medium"
1965,20002,"Strong"
19692,20002,"Weak"
19747,20002,"Strong"
10770271,20078,"Strong"
1084,20078,"Strong"
11035104,20078,"Strong"
12096755,20078,"Strong"
12096787,20078,"Strong"
1269570,20078,"Strong"
1277,20078,"Strong"
130,20078,"Medium"
13035,20078,"Medium"
14694,20078,"Strong"
14701,20078,"Strong"
14715,20078,"Strong"
15158,20078,"Strong"
15833,20078,"Strong"
16059533,20078,"Strong"
16107,20078,"Strong"
16550,20078,"Strong"
1758,20078,"Strong"
18706,20078,"Strong"
18905942,20078,"Strong"
18921068,20078,"Strong"
18928112,20078,"Strong"
19070,20078,"Strong"
19166,20078,"Strong"
19168,20078,"Strong"
19239,20078,"Strong"
19290,20078,"Strong"
19352,20078,"Strong"
19501,20078,"Strong"
19692,20078,"Strong"
19747,20078,"Strong"
20002,20078,"Strong"
10812576,2009,"Weak"
11852,2009,"Strong"
12102607,2009,"Strong"
14687,2009,"Weak"
14699,2009,"Strong"
14953,2009,"Strong"
16059533,2009,"Weak"
16060713,2009,"Strong"
1625986,2009,"Weak"
16260,2009,"Medium"
19352,2009,"Strong"
19362,2009,"Strong"
10041,20090,"Strong"
1055,20090,"Strong"
10680063,20090,"Strong"
10770271,20090,"Weak"
1084,20090,"Strong"
10986,20090,"Strong"
1116,20090,"Medium"
1137,20090,"Strong"
115571,20090,"Strong"
11852,20090,"Strong"
119,20090,"Strong"
11953976,20090,"Weak"
11989,20090,"Strong"
12096755,20090,"Strong"
12102607,20090,"Medium"
12525,20090,"Strong"
1269570,20090,"Strong"
1277,20090,"Strong"
130,20090,"Weak"
13035,20090,"Weak"
1338,20090,"Strong"
14043850,20090,"Strong"
14044080,20090,"Strong"
14341,20090,"Strong"
14425,20090,"Strong"
14693,20090,"Strong"
14701,20090,"Strong"
14705,20090,"Weak"
14711,20090,"Weak"
14712,20090,"Strong"
14715,20090,"Strong"
15158,20090,"Weak"
15237,20090,"Medium"
15479,20090,"Weak"
16059533,20090,"Strong"
16354955,20090,"Medium"
16550,20090,"Strong"
1725,20090,"Strong"
17313,20090,"Strong"
17321,20090,"Strong"
1753,20090,"Strong"
1758,20090,"Strong"
1854,20090,"Strong"
18706,20090,"Medium"
18905942,20090,"Strong"
18928112,20090,"Strong"
19070,20090,"Weak"
19166,20090,"Strong"
19168,20090,"Strong"
19239,20090,"Weak"
19290,20090,"Medium"
193,20090,"Weak"
19501,20090,"Medium"
19692,20090,"Strong"
19747,20090,"Strong"
20078,20090,"Strong"
10770271,20161,"Strong"
1084,20161,"Strong"
11035104,20161,"Strong"
11989,20161,"Weak"
12096755,20161,"Weak"
12096787,20161,"Strong"
1269570,20161,"Strong"
1277,20161,"Strong"
13035,20161,"Strong"
14694,20161,"Strong"
14701,20161,"Strong"
14715,20161,"Strong"
15158,20161,"Strong"
15833,20161,"Strong"
16059533,20161,"Strong"
16107,20161,"Strong"
16550,20161,"Strong"
1758,20161,"Strong"
18706,20161,"Strong"
18905942,20161,"Strong"
18921068,20161,"Strong"
18928112,20161,"Strong"
19070,20161,"Strong"
19166,20161,"Strong"
19168,20161,"Strong"
19239,20161,"Strong"
19290,20161,"Strong"
19352,20161,"Strong"
19501,20161,"Strong"
19692,20161,"Strong"
19747,20161,"Weak"
20078,20161,"Strong"
20090,20161,"Strong"
11953976,20256,"Strong"
1269570,20256,"Medium"
13035,20256,"Strong"
14043850,20256,"Strong"
14644,20256,"Strong"
14694,20256,"Strong"
14711,20256,"Strong"
15158,20256,"Weak"
16059533,20256,"Weak"
16062210,20256,"Strong"
16550,20256,"Strong"
1758,20256,"Weak"
18706,20256,"Weak"
18905942,20256,"Strong"
18921068,20256,"Weak"
18928241,20256,"Strong"
18929296,20256,"Strong"
19166,20256,"Strong"
19168,20256,"Strong"
19239,20256,"Strong"
19290,20256,"Strong"
19352,20256,"Strong"
19501,20256,"Medium"
1965,20256,"Strong"
19692,20256,"Strong"
20078,20256,"Strong"
20090,20256,"Strong"
20161,20256,"Strong"
1039,20295,"Strong"
10770383,20295,"Strong"
10812576,20295,"Strong"
1084,20295,"Weak"
11035104,20295,"Strong"
11939,20295,"Strong"
12096787,20295,"Weak"
1269570,20295,"Strong"
130,20295,"Strong"
14687,20295,"Strong"
15797525,20295,"Strong"
16059533,20295,"Medium"
16107,20295,"Strong"
1625,20295,"Medium"
1625986,20295,"Strong"
16550,20295,"Strong"
18706,20295,"Strong"
18905940,20295,"Strong"
18905942,20295,"Strong"
1892,20295,"Weak"
18928112,20295,"Weak"
18928294,20295,"Weak"
19166,20295,"Strong"
19168,20295,"Strong"
19239,20295,"Weak"
19290,20295,"Medium"
19391,20295,"Strong"
19501,20295,"Strong"
19692,20295,"Strong"
19747,20295,"Weak"
20002,20295,"Strong"
20078,20295,"Strong"
20161,20295,"Strong"
1055,2034,"Weak"
10688628,2034,"Strong"
1116,2034,"Strong"
115571,2034,"Weak"
11852,2034,"Weak"
119,2034,"Strong"
12096981,2034,"Weak"
13897,2034,"Strong"
14,2034,"Weak"
14044080,2034,"Strong"
14693,2034,"Strong"
14712,2034,"Medium"
14715,2034,"Weak"
15479,2034,"Strong"
16354955,2034,"Medium"
1675,2034,"Weak"
1725,2034,"Strong"
17313,2034,"Weak"
17321,2034,"Weak"
1758,2034,"Weak"
18920997,2034,"Medium"
193,2034,"Strong"
10770271,20464,"Strong"
1084,20464,"Strong"
11035104,20464,"Strong"
11989,20464,"Weak"
12096755,20464,"Weak"
12096787,20464,"Strong"
1269570,20464,"Strong"
1277,20464,"Strong"
130,20464,"Medium"
13035,20464,"Weak"
14694,20464,"Strong"
14701,20464,"Strong"
14715,20464,"Strong"
